artist_mbid,total_playcount,total_listeners,Disco,Gangsta Rap,Grunge,Hip-Hop,House,Kpop,Neo-Psychedelia,Neo-Soul,Nu Metal,Progressive rock,Reggaeton,alt-pop,alternative,alternative metal,alternative rock,art pop,classic rock,cloud rap,country,dance,dance-pop,dream pop,electronic,electropop,emo,emo rap,folk,funk,hard rock,heavy metal,hip hop,hyperpop,indie,indie folk,indie pop,indie rock,jazz,k-pop,metal,metalcore,new wave,pop,pop punk,pop rap,pop rock,post-hardcore,post-punk,punk,punk rock,rage,rap,rnb,rock,shoegaze,soft rock,soul,synthpop,trap,artist_enc_id
936addc3-91aa-49de-8ec0-0dc186de151f,72321474,12117688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,603
7df45a14-19d1-4273-b073-c7292790a6a6,30208973,3730762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
36e0c533-ffe8-4a88-b846-4d81af8aaf0d,17128800,1740809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,216
87ae83df-6173-40cc-a0f2-bad543faa6aa,47830759,6812636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,549
757ed661-fbad-4e45-b1cd-a6b09f06f54a,125184767,11241791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476
285e1285-aecc-478f-a8da-0c8cf69e1217,66673108,8576417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150
272989c8-5535-492d-a25c-9f58803e027f,530903876,44024391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,147
b83bc61f-8451-4a5d-8b8e-7e9ed295e822,125787803,21892213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,751
f2492c31-54a8-4347-a1fc-f81f72873bbf,276998789,30523188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,994
d8e41375-bd8d-4e39-9da7-f0c171e97086,37231428,6009814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891
800760de-bdf8-43a2-8fe0-44a2401a5515,138747654,15325451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,520
